 format: day,hour,value location:61_128 Start : 20191001 
 11, 0300, 65.000000 
 11, 0400, 62.000000 
 11, 0500, 58.000000 
 11, 0600, 59.000000 
 11, 0700, 65.000000 
 11, 0800, 64.000000 
 11, 0900, 64.000000 
 11, 1000, 64.000000 
 11, 1100, 63.000000 
 11, 1200, 66.000000 
 11, 1300, 72.000000 
 11, 1400, 78.000000 
 11, 1500, 80.000000 
 11, 1600, 82.000000 
 11, 1700, 85.000000 
 11, 1800, 87.000000 
 11, 1900, 87.000000 
 11, 2000, 90.000000 
 11, 2100, 90.000000 
 11, 2200, 88.000000 
 11, 2300, 80.000000 
 12, 0000, 74.000000 
 12, 0100, 68.000000 
 12, 0200, 64.000000 
 12, 0300, 56.000000 
 12, 0400, 53.000000 
 12, 0500, 40.000000 
 12, 0600, 45.000000 
 12, 0700, 55.000000 
 12, 0800, 57.000000 
 12, 0900, 64.000000 
 12, 1000, 65.000000 
 12, 1100, 67.000000 
 12, 1200, 73.000000 
 12, 1300, 76.000000 
 12, 1400, 73.000000 
 12, 1500, 82.000000 
 12, 1600, 84.000000 
 12, 1700, 82.000000 
 12, 1800, 84.000000 
 12, 1900, 86.000000 
 12, 2000, 86.000000 
 12, 2100, 85.000000 
 12, 2200, 82.000000 
 12, 2300, 80.000000 
 13, 0000, 79.000000 
 13, 0100, 77.000000 
 13, 0200, 74.000000 
 13, 0300, 79.000000 
 13, 0400, 89.000000 
 13, 0500, 96.000000 
 13, 0600, 89.000000 
 13, 0700, 82.000000 
 13, 0800, 80.000000 
 13, 0900, 78.000000 
 13, 1000, 73.000000 
 13, 1100, 71.000000 
 13, 1200, 70.000000 
 13, 1300, 63.000000 
 13, 1400, 44.000000 
 13, 1500, 42.000000 
 13, 1600, 45.000000 
 13, 1700, 35.000000 
 13, 1800, 30.000000 
 13, 1900, 27.000000 
 13, 2000, 24.000000 
 13, 2100, 23.000000 
 13, 2200, 24.000000 
 13, 2300, 24.000000 
 14, 0000, -1.000000 
 14, 0100, 29.000000 
 14, 0200, 31.000000 
 14, 0300, 31.000000 
 14, 0400, 29.000000 
 14, 0500, 28.000000 
 14, 0600, 29.000000 
 14, 0700, 30.000000 
 14, 0800, 35.000000 
 14, 0900, 39.000000 
 14, 1000, 46.000000 
 14, 1100, 46.000000 
 14, 1200, 53.000000 
 14, 1300, 56.000000 
 14, 1400, 56.000000 
 14, 1500, 49.000000 
 14, 1600, 50.000000 
 14, 1700, 48.000000 
 14, 1800, 43.000000 
 14, 1900, 49.000000 
 14, 2000, 85.000000 
 14, 2100, 95.000000 
 14, 2200, 97.000000 
 14, 2300, 97.000000 
 15, 0000, 97.000000 
 15, 0100, 96.000000 
 15, 0200, 97.000000 
 15, 0300, 97.000000 
 15, 0400, 97.000000 
 15, 0500, 97.000000 
 15, 0600, 97.000000 
 15, 0700, 97.000000 
 15, 0800, 97.000000 
 15, 0900, 96.000000 
 15, 1000, 93.000000 
 15, 1100, 96.000000 
 15, 1200, 96.000000 
 15, 1300, 96.000000 
 15, 1400, 97.000000 
 15, 1500, 97.000000 
 15, 1600, 97.000000 
 15, 1700, 97.000000 
 15, 1800, 97.000000 
 15, 1900, 97.000000 
 15, 2000, 97.000000 
 15, 2100, 97.000000 
 15, 2200, 97.000000 
 15, 2300, 97.000000 
 16, 0000, 97.000000 
 16, 0100, 97.000000 
 16, 0200, 97.000000 
 16, 0300, 91.000000 
 16, 0400, 73.000000 
 16, 0500, 63.000000 
 16, 0600, 61.000000 
 16, 0700, 77.000000 
 16, 0800, 84.000000 
 16, 0900, 86.000000 
 16, 1000, 84.000000 
 16, 1100, 84.000000 
 16, 1200, 85.000000 
 16, 1300, 90.000000 
 16, 1400, 89.000000 
 16, 1500, 88.000000 
 16, 1600, 88.000000 
 16, 1700, 88.000000 
 16, 1800, 88.000000 
 16, 1900, 88.000000 
 16, 2000, 88.000000 
 16, 2100, 90.000000 
 16, 2200, 81.000000 
 16, 2300, 68.000000 
 17, 0000, 64.000000 
 17, 0100, 75.000000 
 17, 0200, 80.000000 
 17, 0300, 93.000000 
 17, 0400, 86.000000 
 17, 0500, 90.000000 
 17, 0600, 87.000000 
 17, 0700, 94.000000 
 17, 0800, 95.000000 
 17, 0900, 96.000000 
 17, 1000, 97.000000 
 17, 1100, 97.000000 
 17, 1200, 97.000000 
 17, 1300, 97.000000 
 17, 1400, 97.000000 
 17, 1500, 94.000000 
 17, 1600, 87.000000 
 17, 1700, 90.000000 
 17, 1800, 86.000000 
 17, 1900, 81.000000 
 17, 2000, 67.000000 
 17, 2100, 72.000000 
 17, 2200, 75.000000 
 17, 2300, 55.000000 
 18, 0000, 50.000000 
 18, 0100, 48.000000 
 18, 0200, 41.000000 
 18, 0300, 40.000000 
 18, 0400, 45.000000 
 18, 0500, 50.000000 
 18, 0600, 50.000000 
 18, 0700, 53.000000 
 18, 0800, 53.000000 
 18, 0900, 54.000000 
 18, 1000, 58.000000 
 18, 1100, 59.000000 
 18, 1200, 59.000000 
 18, 1300, 58.000000 
 18, 1400, 64.000000 
 18, 1500, 67.000000 
 18, 1600, 67.000000 
 18, 1700, 64.000000 
 18, 1800, 50.000000 
 18, 1900, 42.000000 
 18, 2000, 38.000000 
 18, 2100, 37.000000 
 18, 2200, 39.000000 
 18, 2300, 40.000000 
 19, 0000, 43.000000 
 19, 0100, 43.000000 
 19, 0200, 46.000000 
 19, 0300, 46.000000 
 19, 0400, 46.000000 
 19, 0500, 45.000000 
 19, 0600, 47.000000 
 19, 0700, 50.000000 
 19, 0800, 54.000000 
 19, 0900, 53.000000 
 19, 1000, 52.000000 
 19, 1100, 55.000000 
 19, 1200, 54.000000 
 19, 1300, 54.000000 
 19, 1400, 53.000000 
 19, 1500, 52.000000 
 19, 1600, 49.000000 
 19, 1700, 46.000000 
 19, 1800, 47.000000 
 19, 1900, 42.000000 
 19, 2000, 39.000000 
 19, 2100, 45.000000 
 19, 2200, 36.000000 
 19, 2300, 35.000000 
 20, 0000, 31.000000 
 20, 0100, 29.000000 
 20, 0200, 27.000000 
 20, 0300, 25.000000 
 20, 0400, 22.000000 
 20, 0500, 22.000000 
 20, 0600, 20.000000 
 20, 0700, 24.000000 
 20, 0800, 34.000000 
 20, 0900, 29.000000 
 20, 1000, 38.000000 
 20, 1100, 43.000000 
 20, 1200, 43.000000 
 20, 1300, 44.000000 
 20, 1400, 49.000000 
 20, 1500, 49.000000 
 20, 1600, 52.000000 
 20, 1700, 55.000000 
 20, 1800, 55.000000 
 20, 1900, 55.000000 
 20, 2000, 58.000000 
 20, 2100, 61.000000 
 20, 2200, 57.000000 
 20, 2300, 56.000000 
 21, 0000, 38.000000 
 21, 0100, 38.000000 
 21, 0200, 34.000000 
 21, 0300, 34.000000 
 21, 0400, 35.000000 
 21, 0500, 35.000000 
 21, 0600, 34.000000 
 21, 0700, 37.000000 
 21, 0800, 38.000000 
 21, 0900, 49.000000 
 21, 1000, 52.000000 
 21, 1100, 52.000000 
 21, 1200, 53.000000 
 21, 1300, 54.000000 
 21, 1400, 48.000000 
 21, 1500, 49.000000 
 21, 1600, 52.000000 
 21, 1700, 57.000000 
 21, 1800, 59.000000 
 21, 1900, 61.000000 
 21, 2000, 60.000000 
 21, 2100, 62.000000 
 21, 2200, 65.000000 
 21, 2300, 56.000000 
 22, 0000, 46.000000 
 22, 0100, 32.000000 
 22, 0200, 26.000000 
 22, 0300, 24.000000 
 22, 0400, 21.000000 
 22, 0500, 22.000000 
 22, 0600, 24.000000 
 22, 0700, 36.000000 
 22, 0800, 43.000000 
 22, 0900, 44.000000 
 22, 1000, 49.000000 
 22, 1100, 49.000000 
 22, 1200, 56.000000 
 22, 1300, 62.000000 
 22, 1400, 65.000000 
 22, 1500, 73.000000 
 22, 1600, 73.000000 
 22, 1700, 74.000000 
 22, 1800, 72.000000 
 22, 1900, 72.000000 
 22, 2000, 75.000000 
 22, 2100, 80.000000 
 22, 2200, 78.000000 
 22, 2300, 66.000000 
 23, 0000, 55.000000 
 23, 0100, 52.000000 
 23, 0200, 52.000000 
 23, 0300, 51.000000 
 23, 0400, 50.000000 
 23, 0500, 50.000000 
 23, 0600, 51.000000 
 23, 0700, 57.000000 
 23, 0800, 62.000000 
 23, 0900, 66.000000 
 23, 1000, 66.000000 
 23, 1100, 66.000000 
 23, 1200, 68.000000 
 23, 1300, 70.000000 
 23, 1400, 74.000000 
 23, 1500, 76.000000 
 23, 1600, 79.000000 
 23, 1700, 82.000000 
 23, 1800, 84.000000 
 23, 1900, 83.000000 
 23, 2000, 85.000000 
 23, 2100, 87.000000 
 23, 2200, 84.000000 
 23, 2300, 73.000000 
 24, 0000, 65.000000 
 24, 0100, 60.000000 
 24, 0200, 59.000000 
 24, 0300, 67.000000 
 24, 0400, 74.000000 
 24, 0500, 85.000000 
 24, 0600, 96.000000 
 24, 0700, 93.000000 
 24, 0800, 82.000000 
 24, 0900, 79.000000 
 24, 1000, 72.000000 
 24, 1100, 82.000000 
 24, 1200, 81.000000 
 24, 1300, 81.000000 
 24, 1400, 75.000000 
 24, 1500, 74.000000 
 24, 1600, 67.000000 
 24, 1700, 69.000000 
 24, 1800, 69.000000 
 24, 1900, 68.000000 
 24, 2000, 67.000000 
 24, 2100, 67.000000 
 24, 2200, 67.000000 
 24, 2300, 66.000000 
 25, 0000, 64.000000 
 25, 0100, 64.000000 
 25, 0200, 62.000000 
 25, 0300, 56.000000 
 25, 0400, 57.000000 
 25, 0500, 56.000000 
 25, 0600, 58.000000 
 25, 0700, 59.000000 
 25, 0800, 62.000000 
 25, 0900, 68.000000 
 25, 1000, 70.000000 
 25, 1100, 74.000000 
 25, 1200, 72.000000 
 25, 1300, 76.000000 
 25, 1400, 77.000000 
 25, 1500, 81.000000 
 25, 1600, 84.000000 
 25, 1700, 85.000000 
 25, 1800, 86.000000 
 25, 1900, 86.000000 
 25, 2000, 83.000000 
 25, 2100, 81.000000 
 25, 2200, 81.000000 
 25, 2300, 74.000000 
 26, 0000, 62.000000 
 26, 0100, 60.000000 
 26, 0200, 53.000000 
 26, 0300, 51.000000 
 26, 0400, 52.000000 
 26, 0500, 52.000000 
 26, 0600, 57.000000 
 26, 0700, 69.000000 
 26, 0800, 70.000000 
 26, 0900, 72.000000 
 26, 1000, 66.000000 
 26, 1100, 69.000000 
 26, 1200, 66.000000 
 26, 1300, 73.000000 
 26, 1400, 72.000000 
 26, 1500, 81.000000 
 26, 1600, 71.000000 
 26, 1700, 61.000000 
 26, 1800, 60.000000 
 26, 1900, 56.000000 
 26, 2000, 57.000000 
 26, 2100, 53.000000 
 26, 2200, 52.000000 
 26, 2300, 51.000000 
 27, 0000, 47.000000 
 27, 0100, 46.000000 
 27, 0200, 43.000000 
 27, 0300, 41.000000 
 27, 0400, 40.000000 
 27, 0500, 40.000000 
 27, 0600, 41.000000 
 27, 0700, 46.000000 
 27, 0800, 46.000000 
 27, 0900, 48.000000 
 27, 1000, 48.000000 
 27, 1100, 49.000000 
 27, 1200, 51.000000 
 27, 1300, 54.000000 
 27, 1400, 54.000000 
 27, 1500, 55.000000 
 27, 1600, 58.000000 
 27, 1700, 55.000000 
 27, 1800, 55.000000 
 27, 1900, 59.000000 
 27, 2000, 61.000000 
 27, 2100, 62.000000 
 27, 2200, 63.000000 
 27, 2300, 60.000000 
 28, 0000, 58.000000 
 28, 0100, 54.000000 
 28, 0200, 51.000000 
 28, 0300, 49.000000 
 28, 0400, 47.000000 
 28, 0500, 48.000000 
 28, 0600, 52.000000 
 28, 0700, 56.000000 
 28, 0800, 59.000000 
 28, 0900, 56.000000 
 28, 1000, 57.000000 
 28, 1100, 61.000000 
 28, 1200, 61.000000 
 28, 1300, 63.000000 
 28, 1400, 64.000000 
 28, 1500, 61.000000 
 28, 1600, 60.000000 
 28, 1700, 60.000000 
 28, 1800, 59.000000 
 28, 1900, 60.000000 
 28, 2000, 59.000000 
 28, 2100, 61.000000 
 28, 2200, 60.000000 
 28, 2300, 56.000000 
 29, 0000, 48.000000 
 29, 0100, 43.000000 
 29, 0200, 38.000000 
 29, 0300, 31.000000 
 29, 0400, 25.000000 
 29, 0500, 23.000000 
 29, 0600, 28.000000 
 29, 0700, 33.000000 
 29, 0800, 38.000000 
 29, 0900, 42.000000 
 29, 1000, 43.000000 
 29, 1100, 47.000000 
 29, 1200, 48.000000 
 29, 1300, 50.000000 
 29, 1400, 52.000000 
 29, 1500, 51.000000 
 29, 1600, 52.000000 
 29, 1700, 53.000000 
 29, 1800, 56.000000 
 29, 1900, 58.000000 
 29, 2000, 61.000000 
 29, 2100, 61.000000 
 29, 2200, 61.000000 
 29, 2300, 57.000000 
 30, 0000, 49.000000 
 30, 0100, 45.000000 
 30, 0200, 42.000000 
 30, 0300, 29.000000 
 30, 0400, 29.000000 
 30, 0500, 32.000000 
 30, 0600, 33.000000 
 30, 0700, 41.000000 
 30, 0800, 40.000000 
 30, 0900, 44.000000 
 30, 1000, 48.000000 
 30, 1100, 46.000000 
 30, 1200, 52.000000 
 30, 1300, 55.000000 
 30, 1400, 56.000000 
 30, 1500, 59.000000 
 30, 1600, 67.000000 
 30, 1700, 79.000000 
 30, 1800, 82.000000 
 30, 1900, 73.000000 
 30, 2000, 65.000000 
 30, 2100, 69.000000 
 30, 2200, 77.000000 
 30, 2300, 85.000000 
 Start : 20191201 
 1, 0000, 83.000000 
 1, 0100, 86.000000 
 1, 0200, 84.000000 
 1, 0300, 89.000000 
 1, 0400, 93.000000 
 1, 0500, 94.000000 
 1, 0600, 91.000000 
 1, 0700, 86.000000 
 1, 0800, 87.000000 
 1, 0900, 90.000000 
 1, 1000, 86.000000 
 1, 1100, 81.000000 
 1, 1200, 84.000000 
 1, 1300, 69.000000 
 1, 1400, 57.000000 
 1, 1500, 62.000000 
 1, 1600, 65.000000 
 1, 1700, 66.000000 
 1, 1800, 64.000000 
 1, 1900, 62.000000 
 1, 2000, 60.000000 
 1, 2100, 58.000000 
 1, 2200, 47.000000 
 1, 2300, 43.000000 
 2, 0000, 46.000000 
 2, 0100, 37.000000 
 2, 0200, 33.000000 
 2, 0300, 38.000000 
 2, 0400, 43.000000 
 2, 0500, 42.000000 
 2, 0600, 44.000000 
 2, 0700, 42.000000 
 2, 0800, 41.000000 
 2, 0900, 37.000000 
 2, 1000, 39.000000 
 2, 1100, 42.000000 
 2, 1200, 43.000000 
 2, 1300, 45.000000 
 2, 1400, 50.000000 
 2, 1500, 50.000000 
 2, 1600, 52.000000 
 2, 1700, 57.000000 
 2, 1800, 61.000000 
 2, 1900, 62.000000 
 2, 2000, 63.000000 
 2, 2100, 63.000000 
 2, 2200, 64.000000 
 2, 2300, 60.000000 
 3, 0000, 59.000000 
 3, 0100, 58.000000 
 3, 0200, 59.000000 
 3, 0300, 55.000000 
 3, 0400, 69.000000 
 3, 0500, 60.000000 
 3, 0600, 52.000000 
 3, 0700, 55.000000 
 3, 0800, 61.000000 
 3, 0900, 72.000000 
 3, 1000, 70.000000 
 3, 1100, 72.000000 
 3, 1200, 79.000000 
 3, 1300, 83.000000 
 3, 1400, 71.000000 
 3, 1500, 62.000000 
 3, 1600, 61.000000 
 3, 1700, 63.000000 
 3, 1800, 61.000000 
 3, 1900, 57.000000 
 3, 2000, 60.000000 
 3, 2100, 57.000000 
 3, 2200, 57.000000 
 3, 2300, 44.000000 
 4, 0000, 33.000000 
 4, 0100, 30.000000 
 4, 0200, 33.000000 
 4, 0300, 32.000000 
 4, 0400, 35.000000 
 4, 0500, 41.000000 
 4, 0600, 46.000000 
 4, 0700, 45.000000 
 4, 0800, 48.000000 
 4, 0900, 51.000000 
 4, 1000, 56.000000 
 4, 1100, 56.000000 
 4, 1200, 53.000000 
 4, 1300, 48.000000 
 4, 1400, 45.000000 
 4, 1500, 41.000000 
 4, 1600, 38.000000 
 4, 1700, 33.000000 
 4, 1800, 34.000000 
 4, 1900, 29.000000 
 4, 2000, 27.000000 
 4, 2100, 24.000000 
 4, 2200, 40.000000 
 4, 2300, 36.000000 
 5, 0000, 25.000000 
 5, 0100, 21.000000 
 5, 0200, 23.000000 
 5, 0300, 29.000000 
 5, 0400, 31.000000 
 5, 0500, 28.000000 
 5, 0600, 33.000000 
 5, 0700, 34.000000 
 5, 0800, 38.000000 
 5, 0900, 39.000000 
 5, 1000, 44.000000 
 5, 1100, 42.000000 
 5, 1200, 34.000000 
 5, 1300, 34.000000 
 5, 1400, 34.000000 
 5, 1500, 35.000000 
 5, 1600, 35.000000 
 5, 1700, 36.000000 
 5, 1800, 38.000000 
 5, 1900, 42.000000 
 5, 2000, 43.000000 
 5, 2100, 46.000000 
 5, 2200, 52.000000 
 5, 2300, 36.000000 
 6, 0000, 32.000000 
 6, 0100, 30.000000 
 6, 0200, 29.000000 
 6, 0300, 26.000000 
 6, 0400, 27.000000 
 6, 0500, 25.000000 
 6, 0600, 31.000000 
 6, 0700, 35.000000 
 6, 0800, 38.000000 
 6, 0900, 43.000000 
 6, 1000, 46.000000 
 6, 1100, 47.000000 
 6, 1200, 50.000000 
 6, 1300, 53.000000 
 6, 1400, 51.000000 
 6, 1500, 52.000000 
 6, 1600, 53.000000 
 6, 1700, 55.000000 
 6, 1800, 57.000000 
 6, 1900, 55.000000 
 6, 2000, 53.000000 
 6, 2100, 55.000000 
 6, 2200, 55.000000 
 6, 2300, 65.000000 
 7, 0000, 71.000000 
 7, 0100, 80.000000 
 7, 0200, 83.000000 
 7, 0300, 78.000000 
 7, 0400, 69.000000 
 7, 0500, 66.000000 
 7, 0600, 68.000000 
 7, 0700, 70.000000 
 7, 0800, 77.000000 
 7, 0900, 81.000000 
 7, 1000, 83.000000 
 7, 1100, 82.000000 
 7, 1200, 84.000000 
 7, 1300, 86.000000 
 7, 1400, 86.000000 
 7, 1500, 84.000000 
 7, 1600, 85.000000 
 7, 1700, 85.000000 
 7, 1800, 85.000000 
 7, 1900, 86.000000 
 7, 2000, 87.000000 
 7, 2100, 88.000000 
 7, 2200, 89.000000 
 7, 2300, 87.000000 
 8, 0000, 81.000000 
 8, 0100, 76.000000 
 8, 0200, 67.000000 
 8, 0300, 56.000000 
 8, 0400, 47.000000 
 8, 0500, 39.000000 
 8, 0600, 45.000000 
 8, 0700, 59.000000 
 8, 0800, 66.000000 
 8, 0900, 69.000000 
 8, 1000, 73.000000 
 8, 1100, 73.000000 
 8, 1200, 76.000000 
 8, 1300, 77.000000 
 8, 1400, 76.000000 
 8, 1500, 78.000000 
 8, 1600, 77.000000 
 8, 1700, 71.000000 
 8, 1800, 78.000000 
 8, 1900, 65.000000 
 8, 2000, 62.000000 
 8, 2100, 63.000000 
 8, 2200, 65.000000 
 8, 2300, 62.000000 
 9, 0000, 60.000000 
 9, 0100, 58.000000 
 9, 0200, 59.000000 
 9, 0300, 58.000000 
 9, 0400, 59.000000 
 9, 0500, 58.000000 
 9, 0600, 59.000000 
 9, 0700, 60.000000 
 9, 0800, 62.000000 
 9, 0900, 63.000000 
 9, 1000, 62.000000 
 9, 1100, 63.000000 
 9, 1200, 62.000000 
 9, 1300, 67.000000 
 9, 1400, 68.000000 
 9, 1500, 70.000000 
 9, 1600, 77.000000 
 9, 1700, 93.000000 
 9, 1800, 97.000000 
 9, 1900, 97.000000 
 9, 2000, 97.000000 
 9, 2100, 97.000000 
 9, 2200, 97.000000 
 9, 2300, 97.000000 
 10, 0000, 97.000000 
 10, 0100, 94.000000 
 10, 0200, 89.000000 
 10, 0300, 82.000000 
 10, 0400, 79.000000 
 10, 0500, 74.000000 
 10, 0600, 77.000000 
 10, 0700, 82.000000 
 10, 0800, 85.000000 
 10, 0900, 86.000000 
 10, 1000, 88.000000 
 10, 1100, 86.000000 
 10, 1200, 86.000000 
 10, 1300, 89.000000 
 10, 1400, 88.000000 
 10, 1500, 87.000000 
 10, 1600, 89.000000 
 10, 1700, 86.000000 
 10, 1800, 86.000000 
 10, 1900, 87.000000 
 10, 2000, 90.000000 
 10, 2100, 91.000000 
 10, 2200, 85.000000 
 10, 2300, 82.000000 
 11, 0000, 76.000000 
 11, 0100, 67.000000 
 11, 0200, 60.000000 
 11, 0300, 46.000000 
 11, 0400, 48.000000 
 11, 0500, 56.000000 
 11, 0600, 41.000000 
 11, 0700, 50.000000 
 11, 0800, 53.000000 
 11, 0900, 51.000000 
 11, 1000, 54.000000 
 11, 1100, 56.000000 
 11, 1200, 53.000000 
 11, 1300, 52.000000 
 11, 1400, 52.000000 
 11, 1500, 54.000000 
 11, 1600, 54.000000 
 11, 1700, 57.000000 
 11, 1800, 55.000000 
 11, 1900, 56.000000 
 11, 2000, 56.000000 
 11, 2100, 58.000000 
 11, 2200, 60.000000 
 11, 2300, 59.000000 
 12, 0000, 52.000000 
 12, 0100, 47.000000 
 12, 0200, 38.000000 
 12, 0300, 34.000000 
 12, 0400, 33.000000 
 12, 0500, 34.000000 
 12, 0600, 36.000000 
 12, 0700, 41.000000 
 12, 0800, 44.000000 
 12, 0900, 48.000000 
 12, 1000, 45.000000 
 12, 1100, 51.000000 
 12, 1200, 55.000000 
 12, 1300, 54.000000 
 12, 1400, 54.000000 
 12, 1500, 59.000000 
 12, 1600, 60.000000 
 12, 1700, 62.000000 
 12, 1800, 63.000000 
 12, 1900, 65.000000 
 12, 2000, 65.000000 
 12, 2100, 65.000000 
 12, 2200, 63.000000 
 12, 2300, 54.000000 
 13, 0000, 49.000000 
 13, 0100, 45.000000 
 13, 0200, 46.000000 
 13, 0300, 46.000000 
 13, 0400, 46.000000 
 13, 0500, 56.000000 
 13, 0600, 56.000000 
 13, 0700, 56.000000 
 13, 0800, 55.000000 
 13, 0900, 54.000000 
 13, 1000, 51.000000 
 13, 1100, 52.000000 
 13, 1200, 51.000000 
 13, 1300, 78.000000 
 13, 1400, 86.000000 
 13, 1500, 88.000000 
 13, 1600, 86.000000 
 13, 1700, 73.000000 
 13, 1800, 69.000000 
 13, 1900, 75.000000 
 13, 2000, 77.000000 
 13, 2100, 79.000000 
 13, 2200, 77.000000 
 13, 2300, 72.000000 
 14, 0000, 65.000000 
 14, 0100, 55.000000 
 14, 0200, 48.000000 
 14, 0300, 47.000000 
 14, 0400, 42.000000 
 14, 0500, 43.000000 
 14, 0600, 46.000000 
 14, 0700, 45.000000 
 14, 0800, 53.000000 
 14, 0900, 57.000000 
 14, 1000, 60.000000 
 14, 1100, 63.000000 
 14, 1200, 64.000000 
 14, 1300, 67.000000 
 14, 1400, 70.000000 
 14, 1500, 73.000000 
 14, 1600, 75.000000 
 14, 1700, 79.000000 
 14, 1800, 81.000000 
 14, 1900, 79.000000 
 14, 2000, 81.000000 
 14, 2100, 83.000000 
 14, 2200, 78.000000 
 14, 2300, 73.000000 
 15, 0000, 55.000000 
 15, 0100, 51.000000 
 15, 0200, 51.000000 
 15, 0300, 48.000000 
 15, 0400, 47.000000 
 15, 0500, 45.000000 
 15, 0600, 46.000000 
 15, 0700, 49.000000 
 15, 0800, 59.000000 
 15, 0900, 61.000000 
 15, 1000, 63.000000 
 15, 1100, 68.000000 
 15, 1200, 70.000000 
 15, 1300, 73.000000 
 15, 1400, 77.000000 
 15, 1500, 79.000000 
 15, 1600, 81.000000 
 15, 1700, 83.000000 
 15, 1800, 85.000000 
 15, 1900, 85.000000 
 15, 2000, 86.000000 
 15, 2100, 86.000000 
 15, 2200, 87.000000 
 15, 2300, 82.000000 
 16, 0000, 69.000000 
 16, 0100, 62.000000 
 16, 0200, 56.000000 
 16, 0300, 54.000000 
 16, 0400, 53.000000 
 16, 0500, 53.000000 
 16, 0600, 54.000000 
 16, 0700, 59.000000 
 16, 0800, 64.000000 
 16, 0900, 64.000000 
 16, 1000, 65.000000 
 16, 1100, 64.000000 
 16, 1200, 65.000000 
 16, 1300, 67.000000 
 16, 1400, 68.000000 
 16, 1500, 69.000000 
 16, 1600, 70.000000 
 16, 1700, 73.000000 
 16, 1800, 83.000000 
 16, 1900, 93.000000 
 16, 2000, 89.000000 
 16, 2100, 96.000000 
 16, 2200, 97.000000 
 16, 2300, 97.000000 
 17, 0000, 97.000000 
 17, 0100, 97.000000 
 17, 0200, 97.000000 
 17, 0300, 97.000000 
 17, 0400, 93.000000 
 17, 0500, 85.000000 
 17, 0600, 84.000000 
 17, 0700, 85.000000 
 17, 0800, 79.000000 
 17, 0900, 79.000000 
 17, 1000, 78.000000 
 17, 1100, 81.000000 
 17, 1200, 81.000000 
 17, 1300, 80.000000 
 17, 1400, 78.000000 
 17, 1500, 77.000000 
 17, 1600, 79.000000 
 17, 1700, 81.000000 
 17, 1800, 82.000000 
 17, 1900, 81.000000 
 17, 2000, 82.000000 
 17, 2100, 79.000000 
 17, 2200, 78.000000 
 17, 2300, 76.000000 
 18, 0000, 71.000000 
 18, 0100, 64.000000 
 18, 0200, 61.000000 
 18, 0300, 54.000000 
 18, 0400, 54.000000 
 18, 0500, 58.000000 
 18, 0600, 59.000000 
 18, 0700, 63.000000 
 18, 0800, 66.000000 
 18, 0900, 68.000000 
 18, 1000, 67.000000 
 18, 1100, 69.000000 
 18, 1200, 68.000000 
 18, 1300, 68.000000 
 18, 1400, 71.000000 
 18, 1500, 75.000000 
 18, 1600, 74.000000 
 18, 1700, 67.000000 
 18, 1800, 49.000000 
 18, 1900, 50.000000 
 18, 2000, 57.000000 
 18, 2100, 56.000000 
 18, 2200, 58.000000 
 18, 2300, 54.000000 
 19, 0000, 48.000000 
 19, 0100, 43.000000 
 19, 0200, 35.000000 
 19, 0300, 34.000000 
 19, 0400, 35.000000 
 19, 0500, 37.000000 
 19, 0600, 39.000000 
 19, 0700, 42.000000 
 19, 0800, 44.000000 
 19, 0900, 44.000000 
 19, 1000, 44.000000 
 19, 1100, 51.000000 
 19, 1200, 53.000000 
 19, 1300, 54.000000 
 19, 1400, 54.000000 
 19, 1500, 55.000000 
 19, 1600, 67.000000 
 19, 1700, 61.000000 
 19, 1800, 61.000000 
 19, 1900, 63.000000 
 19, 2000, 65.000000 
 19, 2100, 69.000000 
 19, 2200, 72.000000 
 19, 2300, 63.000000 
 20, 0000, 48.000000 
 20, 0100, 42.000000 
 20, 0200, 40.000000 
 20, 0300, 29.000000 
 20, 0400, 27.000000 
 20, 0500, 24.000000 
 20, 0600, 27.000000 
 20, 0700, 34.000000 
 20, 0800, 43.000000 
 20, 0900, 43.000000 
 20, 1000, 42.000000 
 20, 1100, 43.000000 
 20, 1200, 45.000000 
 20, 1300, 53.000000 
 20, 1400, 53.000000 
 20, 1500, 54.000000 
 20, 1600, 57.000000 
 20, 1700, 55.000000 
 20, 1800, 56.000000 
 20, 1900, 58.000000 
 20, 2000, 58.000000 
 20, 2100, 61.000000 
 20, 2200, 63.000000 
 20, 2300, 61.000000 
 21, 0000, 50.000000 
 21, 0100, 48.000000 
 21, 0200, 50.000000 
 21, 0300, 53.000000 
 21, 0400, 81.000000 
 21, 0500, 93.000000 
 21, 0600, 93.000000 
 21, 0700, 90.000000 
 21, 0800, 89.000000 
 21, 0900, 89.000000 
 21, 1000, 88.000000 
 21, 1100, 90.000000 
 21, 1200, 89.000000 
 21, 1300, 91.000000 
 21, 1400, 89.000000 
 21, 1500, 82.000000 
 21, 1600, 81.000000 
 21, 1700, 84.000000 
 21, 1800, 86.000000 
 21, 1900, 88.000000 
 21, 2000, 89.000000 
 21, 2100, 88.000000 
 21, 2200, 88.000000 
 21, 2300, 87.000000 
 22, 0000, 82.000000 
 22, 0100, 75.000000 
 22, 0200, 68.000000 
 22, 0300, 66.000000 
 22, 0400, 61.000000 
 22, 0500, 57.000000 
 22, 0600, 56.000000 
 22, 0700, 55.000000 
 22, 0800, 64.000000 
 22, 0900, 68.000000 
 22, 1000, 68.000000 
 22, 1100, 69.000000 
 22, 1200, 67.000000 
 22, 1300, 70.000000 
 22, 1400, 83.000000 
 22, 1500, 90.000000 
